CHEMBL_ID,SMILES,DOCKING_SCORE
CHEMBL157386,C[C@H]([NH3+])C(=O)Nc1ccccc1C(=O)[O-],-6.752
CHEMBL230838,CC[NH+](CC)C/C=C\c1cc(F)ccc1S(=O)(=O)Nc1ccc(-c2ccoc2)c(OC)c1C(=O)[O-],-6.752
CHEMBL1537041,CCOc1cc(C[NH+]2CCN(c3ccc(C(C)=O)cc3)CC2)ccc1OC,-6.751
CHEMBL3675386,NC(=O)c1cc(NC(=O)CCc2ccccc2)cc2c(NCc3ccc(Cl)c(C(F)(F)F)c3)ncnc12,-6.751
CHEMBL3264705,Oc1ccc2c(c1)SC[C@@H](c1ccc(O)c(O)c1)O2,-6.748
CHEMBL1998298,N#C[C@H](c1ccc(F)cc1F)c1c(Cl)cnn(Cc2cccc3ccccc23)c1=O,-6.747
CHEMBL59249,CC(=O)n1cc(CCCC[NH+]2CCC3(CC2)OCc2ccccc23)c2ccccc21,-6.746
CHEMBL209171,O=C(NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H](NCC[NH+]1CCCC1)c1ccccc1,-6.745
CHEMBL2017342,Fc1ccc(Nc2nc3c(-c4nc[nH]n4)cccc3c3sccc23)c(Cl)c1,-6.744
CHEMBL1524149,O=C(NCC[NH+]1CCOCC1)c1cc(Sc2ccc(F)cc2F)nc2ccccc12,-6.743
CHEMBL401222,CC(C)NC(=[NH2+])c1ccc2nc3ccc4ccccc4n3c2c1,-6.743
CHEMBL2146960,[H]/N=C1C(=C\c2ccc(O)c(O)c2)/C(=O)N=C2C=C(C)ON2/1,-6.743
CHEMBL1205025,Cc1c(-c2ccc(-c3ccc(O)cc3F)cc2)nc2ccc(F)cc2c1C(=O)[O-],-6.742
CHEMBL4115053,C[NH2+][C@H](C)C(=O)Nc1cc(-c2nc(C)nc3c(C)nn(C)c23)cc(C#Cc2ccc3c(ccc(=O)n3C)c2)n1,-6.742
CHEMBL3585989,C[NH+](C)CCN1C(=O)c2cccc3cc(Cl)cc(c23)C1=O,-6.742
CHEMBL3792435,NCC(=O)Oc1ccc([C@H](C[NH3+])C(=O)Nc2ccc3cnccc3c2)cc1,-6.742
CHEMBL3943771,C=CCc1cc(/C=C2\CCC/C(=C\c3ccc(O)c(CC=C)c3)C2=O)ccc1O,-6.738
CHEMBL2219699,Cc1cn([C@@H]2C[C@@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,-6.734
CHEMBL144343,COc1ccccc1N1CC[NH+](CCCCN2C(=O)CC(=C3c4ccccc4-c4ccccc43)C2=O)CC1,-6.734
CHEMBL1801562,CC(C)=CCN(Cc1ccccc1Cl)c1ccc(C(=O)NCc2cccnc2)cc1,-6.734
CHEMBL3806015,N#C/N=C(/NCCOc1ccccc1)NC[C@@H]1CC[C@H](c2c[nH]c[nH+]2)C1,-6.733
CHEMBL1091337,COc1ccccc1C1CC[NH+](C[C@H](O)Cn2nc(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCOCC4)c3)c3c2CC[NH2+]C3)CC1,-6.732
CHEMBL1609614,COC(=O)N1[C@H](Cc2ccccc2)C=C[C@]1(C)C(=O)NCc1ccc(N(C)C)cc1,-6.732
CHEMBL1771479,CCCCNC(=O)NC[C@H]1CN(c2ccc(-c3nnc4ncccn34)cc2)C(=O)O1,-6.731
CHEMBL1526145,CC[N@H+](CC(=O)Nc1cccc(OC)c1)CC(=O)Nc1ccc(C)cc1Cl,-6.731
CHEMBL2335911,CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)c(C)cc3n2)cc1,-6.73
CHEMBL2011934,COc1ccc(-c2nc3ncc(Br)c(NCCCN(C)C(=O)C4CCC4)c3[nH]2)cc1,-6.73
CHEMBL132731,Nc1ccc([C@@H]2CN(c3c(F)cc4c(=O)c(C(=O)O)cn(C5CC5)c4c3F)C[C@H]2[NH3+])cc1,-6.729
CHEMBL3608434,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(CC)nc3OC)c3ncn(C)c3n2)C[C@H]1F,-6.729
CHEMBL579246,[NH3+][C@H](COc1cncc(-c2ccc3c(c2)CC(=O)N3)c1)Cc1c[nH]c2ccccc12,-6.729
CHEMBL3314745,COC(=O)c1ccccc1Cc1ccc2c(c1O)C(=O)c1sccc1C2=O,-6.728
CHEMBL1859874,C[N@@H+](Cc1ccccc1)Cc1coc(-c2cccc3ccccc23)n1,-6.728
CHEMBL391618,CCC(CO)(CO)NC(=O)N(CCC1CC[NH+](Cc2ccc(C)cc2)CC1)Cc1ccc(-c2cccc(C#N)c2)cc1,-6.727
CHEMBL3889995,COCC1=C(N2CCC3(CC[NH+](C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2=O)COC1=O,-6.727
CHEMBL3492429,FC(F)(F)c1cccc(CNc2nccc(C(F)(F)F)n2)c1,-6.724
CHEMBL1187490,O=c1[nH]c2ncc(C3=[NH+]CCN3)cc2c2c1sc1ccccc12,-6.724
CHEMBL3917044,CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)[C@H]1c1ccc(C#N)cc1C(=O)N1CCC(O)CC1,-6.723
CHEMBL3489705,C[C@H](Nc1cccc(CN2CCOC2=O)c1)C(=O)NC(=O)NC(C)(C)C,-6.723
CHEMBL3337874,COc1cccc(CC(=O)Nc2nc3ccc(C)cc3c(=O)[nH]2)c1,-6.723
CHEMBL1568758,Cc1c(CNC(=O)c2nn3c(c2Cl)N[C@@H](c2ccccc2)C[C@H]3C(F)(F)F)cnn1C,-6.723
CHEMBL1187722,Clc1ccc2[nH]c3c[n+](Cc4cccc(C[n+]5ccc6c(c5)[nH]c5ccc(Cl)cc56)c4)ccc3c2c1,-6.722
CHEMBL1802046,CN1C(=O)/C(=C/c2nc(-c3ccccc3)n3ccccc23)c2ccccc21,-6.722
CHEMBL579040,O=C1c2ccc(O)c(O)c2C(=O)N1Cc1ccc2ccccc2c1,-6.72
CHEMBL3487154,CC(=O)N1CCCC[C@H]1c1cc(C(=O)N2CCOCC2)n[nH]1,-6.718
CHEMBL3645398,CC(C)N(Cc1c[nH+]c[nH]1)c1cc(F)cc(F)c1,-6.717
CHEMBL466697,Cc1c(C(=O)N/N=C/c2ccncc2)nnn1Nc1ccccc1,-6.717
CHEMBL4293249,Nc1oc2cnccc2c1Nc1cccc(C2CC2)c1,-6.714
CHEMBL341786,CNC(=O)c1cccc(NC(=O)Cc2ccc3c(c2)OCO3)c1,-6.712
CHEMBL3961060,N#CC[C@]1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CC[C@H]([NH2+]Cc2ccncc2)CC1,-6.712
CHEMBL1683558,[NH3+][C@H]1CN(c2cc(-c3cc(F)c(F)cc3F)ncn2)C[C@@H]1N1CCCC1=O,-6.712
CHEMBL1741609,COc1ncc2nc(C)c(=O)n(C)c2n1,-6.71
CHEMBL258131,CNC(=O)[C@H]([NH3+])c1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,-6.709
CHEMBL2047948,CCOC(=O)N1CCC(Nc2nc(Nc3ccc(N4CCOCC4)cc3C)nc3[nH]cnc23)CC1,-6.709
CHEMBL1733912,COc1ccc(C(C)=O)cc1CSc1nnc(-c2ccncc2)o1,-6.708
CHEMBL221317,Cn1c(=O)[nH]c(=O)c2ncn(CC(=O)c3ccc(F)cc3)c21,-6.708
CHEMBL1814279,O=C([O-])CNC(=O)Nc1cccc(CCCCOCCCCCC[NH2+]C[C@H](O)c2ccc(O)c(CO)c2)c1,-6.707
CHEMBL319488,O=C(/C=C/c1ccc(O)c(O)c1)CC(=O)/C=C/c1ccc(O)c(O)c1,-6.705
CHEMBL2159038,[NH2+]=C1Sc2cc(-c3ccccc3)ccc2C2=[NH+]CCCN12,-6.703
CHEMBL154754,O=C(OCc1ccoc1)c1cnn2c1n[n+]([O-])c1ccc(Cl)cc12,-6.702
CHEMBL1571375,CCSc1nnc(SCC(=O)c2c(N)n(C)c(=O)n(C)c2=O)s1,-6.701
CHEMBL1081989,NC(=O)c1ccc2c(c1)nc(NCc1ccccc1Cl)n2CCCO,-6.701
CHEMBL3934139,O=C(NCC(=O)N1CCC(F)(F)C1)c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1,-6.701
CHEMBL1898986,COc1ccccc1NC(=O)CCc1nnc2ccc(NCc3ccco3)nn12,-6.7
CHEMBL1997533,O=C1Nc2cc(F)ccc2C1=O,-6.699
CHEMBL40076,C[S@@+](Cc1ccc2cc1C(=O)NCC(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N2)c1ccccc1,-6.698
CHEMBL3676395,O=C1CCc2cc(/C=C/C(=O)N3CCCC3)cnc2N1,-6.697
CHEMBL568035,O=C(/N=c1\[nH]c2ccc(F)cc2[nH]1)c1ccc2c(c1)Nc1ccccc1NC2=O,-6.696
CHEMBL1306266,Cc1cc(Cl)ccc1OCc1nc(-c2ccc(O)cc2)n[nH]1,-6.696
CHEMBL3967097,Cn1nccc1-c1ccn2c(C(=O)Nc3cc(C(=O)NCC[N@@H+](C)C(C)(C)C)ccc3F)cnc2c1,-6.696
CHEMBL3498479,C[NH2+]CCc1nc2cc(Cl)ccc2[nH]1,-6.695
CHEMBL587108,Cn1nc(-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)c(F)c2)c2cnc(NCCC[NH+]3CCOCC3)nc21,-6.693
CHEMBL1892984,COc1cccc(C(=O)OCC(=O)NCc2ccc3c(c2)OCO3)c1OC,-6.692
CHEMBL1858382,CCc1[nH+]ccn1Cc1coc(-c2ccccc2Cl)n1,-6.691
CHEMBL1607068,Nc1scc[n+]1Cc1ccccc1F,-6.69
CHEMBL3937075,C[C@H](c1ccccc1)N1C(=O)c2ccccc2[C@]1(O)c1ccc2[nH]/c(=N/C(=O)OCc3ccccc3)[nH]c2c1,-6.687
CHEMBL350131,O=C1[N-]C(=O)[C@@H](Cc2ccc(N3CCC([NH2+]C[C@H](O)Oc4ccc(O)c(NS(=O)(=O)c5ccccc5)c4)CC3)cc2)S1,-6.685
CHEMBL1873789,CC[NH+](CC)c1cc(C)c(/C=C/c2ccnc3ccccc23)cc1C,-6.685
CHEMBL3451518,Cn1cc(CNC(=O)Nc2ccc(S(=O)(=O)C(F)F)cc2)cn1,-6.684
CHEMBL131603,Cc1ccc(CCN(CCC(=O)Nc2cnc3ccccc3c2)C(=O)[C@H]([NH3+])CCC[NH3+])cc1,-6.684
CHEMBL451505,CN1C(=O)CCc2cc(-c3cncc4ccccc34)ccc21,-6.683
CHEMBL3684789,C[C@H](C[C@H]1COC(N)=[NH+]1)c1ccc(C(F)(F)F)cc1,-6.683
CHEMBL3911631,CC(C)(CO)CNC(=O)c1cc(NC(=O)c2cc(-c3ccccn3)c(F)cc2Cl)n(-c2ccccc2)n1,-6.682
CHEMBL257118,O[C@@H]1[C@@H](O)[C@@H](O)N2C(=S)NC[C@@H]2[C@H]1O,-6.68
CHEMBL4112863,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1N[C@H]1CC[C@H](NC(=O)c2ccccc2F)CC1,-6.679
CHEMBL3454057,O=c1n(CCNCc2ccc3ccccc3c2)nc2ccccn12,-6.679
CHEMBL579857,CC[N@@H+](CCS(C)(=O)=O)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,-6.678
CHEMBL214194,CNC(=O)[C@]1([NH3+])C[C@](CO[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)C1,-6.678
CHEMBL546334,COc1ccc2nccc([C@@H](O)C[NH+]3CCC(NCc4ccc5cccc(O)c5n4)CC3)c2c1,-6.676
CHEMBL448381,Cc1sc(C)c(-c2ccc(O)c(O)c2)c1Br,-6.675
CHEMBL3425965,O=C1CN(c2ccc(C(=O)NC3CCN(CC(F)(F)F)CC3)cn2)CCN1,-6.671
CHEMBL3098174,COC(=O)[C@H](CCSC)NC(=O)CC/C(C)=C/Cc1c(O)c2c(c(C)c1OC)COC2=O,-6.671
CHEMBL3091483,N#Cc1sc(NC(=O)N(CCC(c2ccccc2)c2ccccc2)CC[NH+]2CCOCC2)nc1-c1ccccc1,-6.67
CHEMBL357143,CCN(C[Si](C)(C)c1ccc(C(F)(F)F)cc1)c1ccccc1,-6.669
CHEMBL1393765,Fc1ccccc1NC(=S)N(CC[NH+]1CCCCCC1)Cc1cccs1,-6.668
CHEMBL57798,CC(=O)Nc1cccc(COc2cccc3cnccc23)c1Cl,-6.667
CHEMBL3958295,COc1c(O)cccc1-c1ccc2c(-c3nc4ccccc4[nH]3)n[nH]c2c1,-6.666
CHEMBL3967502,Nc1ncc([C@H]2CCC(=O)NC2)nc1-c1ccc(C(=O)N[C@H](CO)c2cc(F)cc(I)c2)c(F)c1,-6.665
CHEMBL3211591,Cc1c(/C=[NH+]/CCOCc2ccccc2)cnn1C,-6.665
CHEMBL1277600,CC[C@H]1O[C@@H](NC(=S)N/N=C/c2cccc(O)c2)[C@H](O)[C@@H](O)[C@@H]1O,-6.664
CHEMBL70668,CC(=O)N1C[C@H](OCc2ccccc2)C[C@H]1C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)CCl,-6.664
CHEMBL57685,Cc1c2ccccc2nc2c(C(=O)NCC[NH+](C)C)cccc12,-6.664
CHEMBL1354596,c1csc(CNc2cc(-c3ccoc3)ncn2)c1,-6.664
CHEMBL589477,CCCCCCc1cc(O)c2c(C)cc(=O)oc2c1,-6.663
CHEMBL2172057,Cc1n[nH]c(C(=O)[O-])c1-c1ccc(-c2ccc(F)cc2)cc1,-6.662
CHEMBL1900299,CC(C)=CC[N@@H+]1CCN(CCCn2cccn2)C[C@H]1CCO,-6.662
CHEMBL1945298,O=c1[nH]c2c([O-])ccc([C@@H](O)C[NH2+]CCOc3cccc(C[NH2+]CCc4ccccc4F)c3)c2s1,-6.662
CHEMBL1727901,CCOC(=O)CCCCCC(=O)Nc1ccc2c(c1)C(=O)N([C@H](C)CO)C[C@@H](C)[C@H](C[N@H+](C)Cc1ccc3c(c1)OCO3)O2,-6.662
CHEMBL1207212,N#Cc1c(-c2cccc(NC(=O)[C@H](O)CCC(=O)[O-])c2)cc(-c2cc(F)ccc2O)nc1N,-6.661
CHEMBL3674454,O=C1N(c2ccc(OC(F)(F)F)cc2)C[C@@H]2C[C@@H](NS(=O)(=O)c3ccc[nH]c3=O)CN12,-6.661
CHEMBL1443941,NS(=O)(=O)c1ccc(NC(=O)CCCCCN2C(=O)c3ccccc3C2=O)cc1,-6.66
CHEMBL3898579,Cc1c([C@H]2C[N@H+]3CCN(C(=O)Cc4ccc(-n5cnnn5)nc4)C[C@@H]3CN2)ccc2c1COC2=O,-6.658
CHEMBL3673241,O=C1c2cc(F)cc3cnn(c23)CCN1[C@@H]1C[N@H+]2CC[C@@H]1CC2,-6.657
CHEMBL2013090,COc1ccc(/C=N/Nc2nnc(Cc3ccc(OC)cc3)c(=O)n2N)cc1,-6.657
CHEMBL1523198,CCc1nc(NCc2cccnc2)c2oc3ccccc3c2n1,-6.654
CHEMBL1359859,O=C1Nc2ccccc2/C1=N\c1ccc(S(=O)(=O)/N=c2\[nH]ccs2)cc1,-6.652
CHEMBL472233,CC(=O)CCCCC[C@H](NS(=O)(=O)c1cccc(C#N)c1)c1[nH]c(-c2ccccc2)c[nH+]1,-6.652
CHEMBL1939442,Cc1ccc(NC(=S)N/N=C/c2cccc3ccccc23)cc1,-6.65
CHEMBL1867868,COC(=O)c1cnc(Nc2nc([C@H]([NH3+])Cc3ccccc3)cs2)nc1C(F)(F)F,-6.649
CHEMBL529906,COc1cccc(-c2cc(C(=O)Nc3cc(Oc4ccc(O)cc4)cc([N+](=O)[O-])c3)on2)c1,-6.647
CHEMBL3236229,O=C(NCc1ccccc1C(F)(F)F)Nc1cnc2ccccn2c1=O,-6.647
CHEMBL4106223,NC1=N[C@@](c2cc[n+]([O-])cc2)(c2cccc(-c3c[nH]c[n+]3[O-])c2)c2cccc(F)c21,-6.647
CHEMBL3503895,CN1CC(=O)N(c2cccc(F)c2)C[C@]12CC[N@H+](CCO)C2,-6.646
CHEMBL120152,CCCC[C@@H]1Cc2cc(O)ccc2-c2c(C=O)c3ccc(O)cc3n21,-6.646
CHEMBL3464097,Cc1cccc(N2CCC([NH2+]Cc3cnc(C4CCC4)s3)CC2)n1,-6.643
CHEMBL2159826,O=c1cc(/N=C/c2cc(Br)ccc2O)[nH]c(=O)[nH]1,-6.643
CHEMBL4215497,Cc1ccc(-n2ccc(=O)c(C(=O)Nc3ccc(Oc4ncnc5ccsc45)c(F)c3)n2)cc1,-6.642
CHEMBL3442682,CCn1ncc2c1[C@@H](COC)CN(S(=O)(=O)C1CC1)C2,-6.64
CHEMBL470901,C=C(NCCC[NH2+]CCCC[NH3+])C1=C([O-])C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@@]2(C)C1=O,-6.64
CHEMBL4096655,CN(CC[NH2+][C@H](C(N)=O)c1cc(Cl)cc(Cl)c1)c1nc2ccc(Cl)nc2[nH]1,-6.638
CHEMBL365073,COC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2OC2Sc3ccccc3S2)c(=O)n1,-6.638
CHEMBL501413,Nc1nccc(-c2nccc3c2[nH]c2ccccc23)n1,-6.637
CHEMBL1527628,O[C@H](COCc1ccco1)C[NH+]1CCN(c2ccccc2)CC1,-6.636
CHEMBL3946017,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ncc4c(n3)-c3cc5c(F)cccc5n3CCCO4)cc12,-6.636
CHEMBL198698,CC[NH+](CC)CCNC(=O)CNc1ncnc2c1c(-c1ccccc1)cn2[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,-6.633
CHEMBL351367,[NH3+]CCOP(=O)([O-])c1ccccc1,-6.632
CHEMBL3438961,O=C(NCC(=O)N1CCc2ccccc2C1)c1cnccn1,-6.631
CHEMBL2418314,O=C1Nc2c(cccc2[N+](=O)[O-])C(=O)/C1=N/Nc1ccc(F)c(Cl)c1,-6.63
CHEMBL213734,O=C(COc1ccccc1)Nc1ccc([N+](=O)[O-])cc1O,-6.629
CHEMBL4243203,C=CC(=O)N1CC[C@@H](Nc2ccc(C(N)=O)c(Oc3ccc(Oc4ccccc4)cc3)n2)C1,-6.627
CHEMBL1700061,CC(C)(NC(=O)N[C@H](CO)c1ccccc1)c1cccc(C(C)(C)NC(=O)N[C@H](CO)c2ccccc2)c1,-6.627
CHEMBL2165926,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)C[N@H+]1CCCCCCOc1cccnc1,-6.626
CHEMBL423703,O[C@@H]1c2cc(F)ccc2S[C@@H]1Cn1cc[nH+]c1,-6.625
CHEMBL3190249,O=[N+]([O-])c1ccc2c(c1)/C(=N\O)c1ccccc1-2,-6.623
CHEMBL1087350,O=C(OCc1ccccc1)[C@@H]1COC(c2ccncc2)=N1,-6.622
CHEMBL4294733,NC(=[NH2+])c1ccc(N2CCCCC2)cc1,-6.622
CHEMBL19400,O=C([O-])Cc1ccccc1Cn1nnc(-c2cccc(OCc3ccc4ccccc4n3)c2)n1,-6.621
CHEMBL4208740,COc1ccc(CN2CC[N@H+](Cc3ccc(OC)cc3)C[C@@H]2Cn2cncn2)cc1,-6.621
CHEMBL493760,[NH3+][C@@H](CCC(=O)N1Cc2ccccc2C1)C(=O)N1CCSC1,-6.621
CHEMBL309721,CCCCNC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)Cc1ccc2ccccc2c1)[C@@H](C)CC,-6.619
CHEMBL1766424,CC[NH+](CC)CCCn1cc(NC(=O)Nc2ccnc(-c3ccccc3)n2)c2ccccc21,-6.618
CHEMBL170618,CC(C)COC(=O)N1CSC[C@H]1C(=O)N[C@@H](CSCC1CCCCC1)C(=O)NCc1ccc(Oc2ccccc2)cc1,-6.618
CHEMBL3683985,Cc1ccc(C(=O)Nc2sc(Nc3ccc4ccccc4c3)nc2C(N)=O)cc1N,-6.618
CHEMBL4103524,COc1c(C)cc(-c2ccc(C(=O)c3c(F)ccc(O)c3F)s2)cc1Cl,-6.618
CHEMBL1722010,COc1cccc(CNC(=O)Nc2cn(CC(C)C)c(=O)c3ccccc23)c1,-6.617
CHEMBL1874631,COc1cccc([C@H](NC(C)=O)c2nc(-c3ccoc3)cs2)c1,-6.617
CHEMBL1163163,Cc1ccc2[nH]c3c(c2c1)CCN(CC[NH3+])[C@H]3c1cccc(O)c1,-6.616
CHEMBL1316267,C=CCn1c(SCC(=O)NC2(C#N)CCCCC2)nnc1-c1ccncc1,-6.615
CHEMBL509158,c1ccc2oc([C@@]34C[NH2+]C[C@@H]3C4)cc2c1,-6.615
CHEMBL3914571,NC(=O)C1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3CCCC4)ccc2F)CC1,-6.613
CHEMBL3502191,Cc1ccc(C(=O)N2CCn3c(COCC4CC4)c[nH+]c3[C@H]2C)nc1,-6.613
CHEMBL3439105,COc1cccc2c1ccn2CCNC(=O)CCNc1ncccn1,-6.611
CHEMBL2115099,Nc1nc(=O)n([C@@H]2CO[C@@H](CO)O2)cc1Cl,-6.611
CHEMBL1472610,CSCC[C@H]([NH3+])C(=O)N1CCC(C(=O)N[C@H](C(=O)NCc2ccccc2F)C(C)C)CC1,-6.61
CHEMBL2059324,O=C1COc2ccccc2N1CCC[NH+]1CCC(n2c(=O)[nH]c3c(F)cccc32)CC1,-6.609
CHEMBL3990061,CN1C[C@@H](O)C2=C/C(=N/NC(N)=[NH2+])C(=O)C=C21,-6.609
CHEMBL18870,Nc1ccc2ccc3cccnc3c2n1,-6.608
CHEMBL3962112,Cc1[nH+]ccn1CC(=O)Nc1ccc(Nc2nccc(-c3cnc(N4CC[C@H](F)C4)c(C#N)c3)n2)cn1,-6.607
CHEMBL1970135,O=C([O-])c1ccc(N/N=C/c2c(F)cccc2Cl)cc1,-6.606
CHEMBL453448,Oc1ccc(CCCc2ccc(O)cc2O)cc1,-6.606
CHEMBL3676279,CCO[C@@H]1C[C@H]([NH3+])CN(c2cc[nH+]cc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1,-6.605
CHEMBL280051,CCCCc1nc2c(=O)[nH]nc(O)c2[nH]1,-6.603
CHEMBL340202,O=C(/C=C/c1ccc(O)cc1)c1cccc(C(=O)/C=C/c2ccc(O)cc2)c1,-6.603
CHEMBL3716936,O=C(NCCCc1[nH]cc[nH+]1)c1ccnc2[nH]c(-c3cccs3)nc12,-6.603
CHEMBL3452511,C[C@H]([NH2+]CCCn1cc[nH+]c1)c1ccc(N2CCOC2=O)cc1,-6.602
CHEMBL1343934,CSc1cccc(NC(=O)CSc2ccc(Cl)cc2)c1,-6.602
CHEMBL3303229,COc1cc(C[C@@H]2C[NH2+]Cc3cc(O)c(O)cc32)cc(OC)c1OC,-6.601
CHEMBL2058193,O=C1[C@@H](Nc2cc(F)cc(Cl)c2)CCCN1[C@@H]1CCCN(c2ncnc3[nH]ccc23)C1,-6.601
CHEMBL3449019,Cn1c(CN2CCO[C@@H](CCc3ccncn3)C2)nc2ccccc21,-6.601
CHEMBL4290484,Cc1cccc(Cl)c1NC(=O)/N=c1\[nH]nc2c3c4c(sc3ncn12)CCCC4,-6.6
CHEMBL311757,[NH3+]CCCC[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](CCC(=O)N1[C@H](C(=O)[O-])C[C@@H]2CCCC[C@@H]21)C(=O)[O-],-6.599
CHEMBL3764494,COc1ccc(/C=N/NC(=O)Nc2ccc(Oc3ccnc4cc(OCCC[NH+]5CCCCC5)c(OC)cc34)c(F)c2)c(OC)c1,-6.599
CHEMBL1619529,CCOC(=O)Cn1c2c(c(=[NH2+])c3c1CCC3)CCCC2,-6.597
CHEMBL474474,Cc1c(Cn2ncc(N3CC[NH2+]CC3)c(Cl)c2=O)cccc1NC(=O)c1ccc(-c2cccc(C(N)=O)c2)cc1,-6.597
CHEMBL90510,Nc1ccc(C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)cc1O,-6.596
CHEMBL67687,NS(=O)(=O)c1ccc(C(=O)NCC(=O)NCC(=O)NCC(=O)OCc2ccccc2)cc1,-6.596
CHEMBL3922140,Cn1cnc(S(=O)(=O)NCCOc2ccc3c(c2)[C@@H](Cc2ccccc2)[C@@H]([NH3+])C3)c1,-6.596
CHEMBL1830711,c1cnc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)nc1,-6.596
CHEMBL3736016,Cc1nc2ccccc2c(=O)n1NC(=O)NC1CCCCC1,-6.595
CHEMBL1616983,CCCCNc1c(-c2cccc(-c3cc(C(C)=O)cs3)c2)[nH+]c2cc(C)ccn12,-6.594
CHEMBL1187514,COc1ccc([C@]2(c3ccc(F)cc3)[NH+]=C(c3cc(C#N)ccn3)N[C@H]2C)cn1,-6.593
CHEMBL21411,C[N@H+](C/C=C/c1cccc2ccccc12)Cc1ccccc1,-6.592
CHEMBL418034,c1ccc(COCCCCOc2ccc([C@H]3CC[NH2+]C[C@@H]3OCc3ccc4ccccc4c3)cc2)cc1,-6.591
CHEMBL3556166,O[C@@H]1C[C@@](C[NH2+]Cc2ccc(Cl)cc2)(COc2cccnc2)C[C@@H]1O,-6.591
CHEMBL59463,CC(C)[C@H](NC(=O)CCc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@H](CC(=O)[O-])C(=O)CSCCCc1ccccc1,-6.591
CHEMBL3699461,CS(=O)(=O)c1ccc(Nc2nn([C@H]3CCC[C@@H]3C#N)cc2C(N)=O)cc1,-6.59
CHEMBL3964385,[NH3+][C@@H](C[C@@H]1CC(c2cccc(C(=O)[O-])c2)=NO1)C(=O)[O-],-6.589
CHEMBL1308986,N/C(=N\S(=O)(=O)c1ccc2ccccc2c1)NCCc1ccccc1,-6.589
CHEMBL3703560,Cc1cccc2nc(CCc3[nH+]c(-c4ccccc4)cn3CCN3CCN(C)C3=O)nn12,-6.589
CHEMBL1337270,Cc1cc(C(=O)COC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)c(C)n1C,-6.585
CHEMBL3556508,Cc1ccc(C[N@@H+]2Cc3nccn3C[C@@H](C[NH+](C)C)C2)s1,-6.585
CHEMBL334725,OCN(CC(F)(F)F)c1nc(N(CO)CC(F)(F)F)nc(N(CO)CC(F)(F)F)n1,-6.583
CHEMBL345956,Cc1ccc(Nc2cc3nc4ccccc4n(-c4ccc(C)cc4)c-3c/c2=[NH+]\CC(C)C)cc1,-6.581
CHEMBL568827,Cc1ccc(C(=O)NCCc2c[nH]c3ccccc23)c(C2CCN(C(=O)c3ccc(NC(N)=S)cc3)CC2)n1,-6.581
CHEMBL1972478,NC(=O)CNC(=O)[C@H](CCCC[NH3+])NC(=O)OCc1ccccc1,-6.579
CHEMBL1921973,O=C(Cc1cn2ccccc2[nH+]1)Nc1ccccc1,-6.578
CHEMBL2370213,CC(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H]1CC(=O)O[C@H]1O)C(C)C,-6.578
CHEMBL3967259,CN(C)Nc1nc(Nc2ccccc2)nc(Nc2ccc(F)cc2)n1,-6.577
CHEMBL1619735,Clc1cccc(-c2ccc(C[NH2+]Cc3ccccn3)o2)c1,-6.577
CHEMBL1468362,Cc1cccc(N2C(=O)C[C@@H](Cn3nc(C)cc3C)C2=O)c1,-6.577
CHEMBL1861311,CCCCC[C@H](C)[NH2+]Cc1coc(-c2cccc3ccccc23)n1,-6.576
